ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
Atazanavir Sulfate,D000069446,,ALB,213,protein,Homo sapiens,9606,Atazanavir Sulfate binds to ALB protein,affects^binding,15814459|16336266
Atenolol,D001262,29122-68-7,ADRB1,153,protein,Homo sapiens,9606,Atenolol binds to ADRB1 protein,affects^binding,10372227|8386603
Atenolol,D001262,29122-68-7,ADRB2,154,protein,Homo sapiens,9606,[Atenolol binds to ADRB2 protein] which results in increased abundance of Cyclic AMP,affects^binding|increases^abundance,17925438
Atenolol,D001262,29122-68-7,ADRB3,155,protein,Homo sapiens,9606,Atenolol inhibits the reaction [cyanopindolol binds to ADRB3 protein],affects^binding|decreases^reaction,14730417
Atenolol,D001262,29122-68-7,FKBP1B,2281,protein,Homo sapiens,9606,Atenolol promotes the reaction [FKBP1B protein binds to RYR2 protein],affects^binding|increases^reaction,12743001
Atenolol,D001262,29122-68-7,MAPK1,5594,protein,Homo sapiens,9606,[Atenolol binds to ADRB2 protein] which results in increased phosphorylation of MAPK1 protein,affects^binding|increases^phosphorylation,17925438
Atenolol,D001262,29122-68-7,MAPK3,5595,protein,Homo sapiens,9606,[Atenolol binds to ADRB2 protein] which results in increased phosphorylation of MAPK3 protein,affects^binding|increases^phosphorylation,17925438
Atenolol,D001262,29122-68-7,PTGS2,5743,protein,Homo sapiens,9606,[Atenolol binds to and results in decreased activity of ADRB1 protein] inhibits the reaction [Nicotine results in increased expression of PTGS2 protein],affects^binding|decreases^activity|decreases^reaction|increases^expression,17003101
Atenolol,D001262,29122-68-7,RYR2,6262,protein,Homo sapiens,9606,Atenolol promotes the reaction [FKBP1B protein binds to RYR2 protein],affects^binding|increases^reaction,12743001
Atorvastatin,D000069059,,ABCC2,1244,protein,Homo sapiens,9606,ABCC2 protein binds to and results in increased uptake of Atorvastatin analog,affects^binding|increases^uptake,23562342
Atorvastatin,D000069059,,ITGA2,3673,protein,Homo sapiens,9606,Atorvastatin results in increased expression of [ITGA2 protein binds to ITGB1 protein],affects^binding|increases^expression,12500026
Atorvastatin,D000069059,,ITGB1,3688,protein,Homo sapiens,9606,Atorvastatin results in increased expression of [ITGA2 protein binds to ITGB1 protein],affects^binding|increases^expression,12500026
ATP-biotin,C000609801,,KSR2,283455,protein,Homo sapiens,9606,APS-2-79 inhibits the reaction [ATP-biotin binds to [KSR2 protein binds to MAP2K1 protein]],affects^binding|decreases^reaction,27556948
ATP-biotin,C000609801,,MAP2K1,5604,protein,Homo sapiens,9606,APS-2-79 inhibits the reaction [ATP-biotin binds to [KSR2 protein binds to MAP2K1 protein]],affects^binding|decreases^reaction,27556948
atractylon,C046196,6989-21-5,DRD2,1813,protein,Homo sapiens,9606,atractylon binds to and results in increased activity of DRD2 protein,affects^binding|increases^activity,35104500
Atracurium,D001279,,CHRNA3,1136,protein,Homo sapiens,9606,Atracurium inhibits the reaction [Acetylcholine results in increased activity of [CHRNA3 protein binds to CHRNB2 protein]],affects^binding|decreases^reaction|increases^activity,16931985
Atracurium,D001279,,CHRNA4,1137,protein,Homo sapiens,9606,Atracurium inhibits the reaction [Acetylcholine results in increased activity of [CHRNA4 protein binds to CHRNB2 protein]],affects^binding|decreases^reaction|increases^activity,16931985
Atracurium,D001279,,CHRNB2,1141,protein,Homo sapiens,9606,Atracurium inhibits the reaction [Acetylcholine results in increased activity of [CHRNA3 protein binds to CHRNB2 protein]],affects^binding|decreases^reaction|increases^activity,16931985
Atracurium,D001279,,CHRNB4,1143,protein,Homo sapiens,9606,Atracurium inhibits the reaction [Acetylcholine results in increased activity of [CHRNA3 protein binds to CHRNB4 protein]],affects^binding|decreases^reaction|increases^activity,16931985
atraric acid,C480398,,AR,367,protein,Homo sapiens,9606,atraric acid inhibits the reaction [[6-fluorotestosterone co-treated with Norgestrel] binds to and results in increased activity of AR protein],affects^binding|affects^cotreatment|decreases^reaction|increases^activity,33049310
atraric acid,C480398,,ESR1,2099,protein,Homo sapiens,9606,atraric acid binds to and results in increased activity of ESR1 protein,affects^binding|increases^activity,33049310
atraric acid,C480398,,ESR2,2100,protein,Homo sapiens,9606,atraric acid binds to and results in increased activity of ESR2 protein,affects^binding|increases^activity,33049310
atraric acid,C480398,,NR1I2,8856,protein,Homo sapiens,9606,atraric acid binds to and results in increased activity of NR1I2 protein,affects^binding|increases^activity,33049310
atraric acid,C480398,,PPARG,5468,protein,Homo sapiens,9606,atraric acid binds to and results in increased activity of PPARG protein,affects^binding|increases^activity,33049310
atraric acid,C480398,,THRA,7067,protein,Homo sapiens,9606,atraric acid binds to and results in increased activity of THRA protein,affects^binding|increases^activity,33049310
Atrasentan,D000077868,,EDNRA,1909,protein,Homo sapiens,9606,Atrasentan binds to and results in decreased activity of EDNRA protein,affects^binding|decreases^activity,12193141|15165288|16219361
Atrazine,D001280,1912-24-9,ALB,213,protein,Homo sapiens,9606,Atrazine binds to ALB protein,affects^binding,11451446
Atrazine,D001280,1912-24-9,EGF,1950,protein,Homo sapiens,9606,"[3,4,5,3',4'-pentachlorobiphenyl co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl co-treated with Atrazine co-treated with Niclosamide co-treated with nonachlor co-treated with bisphenol S] inhibits the reaction [EGF protein binds to EGFR protein]",affects^binding|affects^cotreatment|decreases^reaction,38185387
Atrazine,D001280,1912-24-9,EGFR,1956,protein,Homo sapiens,9606,"[3,4,5,3',4'-pentachlorobiphenyl co-treated with 2,4,5,2',4',5'-hexachlorobiphenyl co-treated with Atrazine co-treated with Niclosamide co-treated with nonachlor co-treated with bisphenol S] inhibits the reaction [EGF protein binds to EGFR protein]",affects^binding|affects^cotreatment|decreases^reaction,38185387
Atrazine,D001280,1912-24-9,ESR1,2099,protein,Homo sapiens,9606,Atrazine binds to ESR1 protein,affects^binding,14579009|8858116
Atrazine,D001280,1912-24-9,GPER1,2852,protein,Homo sapiens,9606,Atrazine binds to and results in increased activity of GPER1 protein,affects^binding|increases^activity,25616260
Atrazine,D001280,1912-24-9,GSTP1,2950,protein,Homo sapiens,9606,GSTP1 protein promotes the reaction [Glutathione binds to Atrazine],affects^binding|increases^reaction,18607078
Atrazine,D001280,1912-24-9,NR5A1,2516,protein,Homo sapiens,9606,Atrazine binds to and results in increased activity of NR5A1 protein,affects^binding|increases^activity,17331471
Atrazine,D001280,1912-24-9,RLN1,6013,protein,Homo sapiens,9606,Atrazine inhibits the reaction [RLN1 protein binds to RXFP1 protein],affects^binding|decreases^reaction,27431321
Atrazine,D001280,1912-24-9,RXFP1,59350,protein,Homo sapiens,9606,Atrazine inhibits the reaction [RLN1 protein binds to RXFP1 protein],affects^binding|decreases^reaction,27431321
Atrazine,D001280,1912-24-9,SERPINE1,5054,protein,Homo sapiens,9606,Atrazine binds to SERPINE1 protein,affects^binding,32278787
Atropine,D001285,51-55-8,CHRM1,1128,protein,Homo sapiens,9606,Atropine affects the reaction [muscarinic toxin 7 binds to CHRM1 protein],affects^binding|affects^reaction,16439611
Atropine,D001285,51-55-8,CHRM2,1129,protein,Homo sapiens,9606,Atropine binds to and results in decreased activity of CHRM2 protein,affects^binding|decreases^activity,15140916
Atropine,D001285,51-55-8,CHRM3,1131,protein,Homo sapiens,9606,Atropine binds to and results in decreased activity of CHRM3 protein,affects^binding|decreases^activity,15140916
Atropine,D001285,51-55-8,CHRM4,1132,protein,Homo sapiens,9606,Atropine binds to CHRM4 protein,affects^binding,16709648
Atropine,D001285,51-55-8,CHRNA4,1137,protein,Homo sapiens,9606,Atropine binds to [CHRNA4 protein binds to CHRNB2 protein],affects^binding,15733544
Atropine,D001285,51-55-8,CHRNB2,1141,protein,Homo sapiens,9606,Atropine binds to [CHRNA4 protein binds to CHRNB2 protein],affects^binding,15733544
Atropine,D001285,51-55-8,GLRA1,2741,protein,Homo sapiens,9606,Atropine binds to and results in decreased activity of GLRA1 protein,affects^binding|decreases^activity,15081878
Atropine,D001285,51-55-8,GRM4,2914,protein,Homo sapiens,9606,Atropine inhibits the reaction [[Carbachol results in increased activity of [GRM4 protein binds to KCNJ3 protein]] which results in increased import of Thallium],affects^binding|decreases^reaction|increases^activity|increases^import,18171729
Atropine,D001285,51-55-8,KCNJ3,3760,protein,Homo sapiens,9606,Atropine inhibits the reaction [[Carbachol results in increased activity of [GRM4 protein binds to KCNJ3 protein]] which results in increased import of Thallium],affects^binding|decreases^reaction|increases^activity|increases^import,18171729
Auranofin,D001310,34031-32-8,ALB,213,protein,Homo sapiens,9606,Auranofin analog binds to ALB protein,affects^binding,16791640
aurantiamide,C574018,,SRC,6714,protein,Homo sapiens,9606,aurantiamide binds to and affects the activity of SRC protein,affects^activity|affects^binding,22470466
aurin,C017037,603-45-2,SHBG,6462,protein,Homo sapiens,9606,aurin binds to SHBG protein,affects^binding,25349334
avobenzone,C049935,,AR,367,protein,Homo sapiens,9606,avobenzone binds to and results in decreased activity of AR protein,affects^binding|decreases^activity,15537743
avobenzone,C049935,,ESR1,2099,protein,Homo sapiens,9606,avobenzone binds to and results in increased activity of ESR1 protein,affects^binding|increases^activity,15537743
avobenzone,C049935,,NR3C1,2908,protein,Homo sapiens,9606,avobenzone binds to NR3C1 protein,affects^binding,28115641
AZ 11645373,C516674,,P2RX7,5027,protein,Homo sapiens,9606,AZ 11645373 binds to P2RX7 protein,affects^binding,31263019
AZ 505,C568821,,SMYD2,56950,protein,Homo sapiens,9606,AZ 505 binds to and results in decreased activity of SMYD2 protein,affects^binding|decreases^activity,21782458
Azacitidine,D001374,320-67-2,CREB1,1385,protein,Homo sapiens,9606,Azacitidine promotes the reaction [CREB1 protein modified form binds to PPP2CA promoter],affects^binding|increases^reaction,19155497
Azacitidine,D001374,320-67-2,DNMT1,1786,protein,Homo sapiens,9606,Azacitidine inhibits the reaction [DNMT1 protein binds to MIR497 promoter],affects^binding|decreases^reaction,35066776
Azacitidine,D001374,320-67-2,DNMT3A,1788,protein,Homo sapiens,9606,Azacitidine inhibits the reaction [DNMT3A protein binds to MIR497 promoter],affects^binding|decreases^reaction,35066776
Azacitidine,D001374,320-67-2,DNMT3B,1789,protein,Homo sapiens,9606,Azacitidine inhibits the reaction [DNMT3B protein binds to MIR497 promoter],affects^binding|decreases^reaction,35066776
Azacitidine,D001374,320-67-2,ETS1,2113,protein,Homo sapiens,9606,Azacitidine promotes the reaction [ETS1 protein binds to KIR2DL2 promoter],affects^binding|increases^reaction,18945643
Azacitidine,D001374,320-67-2,H3-4,8290,protein,Homo sapiens,9606,Azacitidine promotes the reaction [H3-4 protein modified form binds to CCNA1 promoter],affects^binding|increases^reaction,17698632
Azacitidine,D001374,320-67-2,H4C16,121504,protein,Homo sapiens,9606,Azacitidine promotes the reaction [H4C16 protein modified form binds to CCNA1 promoter],affects^binding|increases^reaction,17698632
Azacitidine,D001374,320-67-2,MECP2,4204,protein,Homo sapiens,9606,Azacitidine inhibits the reaction [MECP2 protein binds to CCNA1 promoter],affects^binding|decreases^reaction,17698632
Azacitidine,D001374,320-67-2,RUNX1,861,protein,Homo sapiens,9606,Azacitidine promotes the reaction [RUNX1 protein binds to KIR2DL2 promoter],affects^binding|increases^reaction,18945643
Azacitidine,D001374,320-67-2,SP1,6667,protein,Homo sapiens,9606,Azacitidine promotes the reaction [SP1 protein binds to KIR2DL2 promoter],affects^binding|increases^reaction,18945643
azadirachtin,C010329,11141-17-6,ESR1,2099,protein,Homo sapiens,9606,azadirachtin binds to ESR1 protein,affects^binding,31225646
azadirachtin,C010329,11141-17-6,ESR2,2100,protein,Homo sapiens,9606,azadirachtin binds to ESR2 protein,affects^binding,31225646
azaspiracid,C406592,,KCNH2,3757,protein,Homo sapiens,9606,azaspiracid binds to and results in decreased activity of KCNH2 protein,affects^binding|decreases^activity,22856456
azatadine,C006656,3964-81-6,HRH1,3269,protein,Homo sapiens,9606,azatadine binds to and results in decreased activity of HRH1 protein,affects^binding|decreases^activity,2864258
Azathioprine,D001379,446-86-6,IL12A,3592,protein,Homo sapiens,9606,Azathioprine results in increased expression of [IL12A protein binds to IL12B protein],affects^binding|increases^expression,19584951
Azathioprine,D001379,446-86-6,IL12B,3593,protein,Homo sapiens,9606,Azathioprine results in increased expression of [IL12A protein binds to IL12B protein],affects^binding|increases^expression,19584951
Azathioprine,D001379,446-86-6,MAPK1,5594,protein,Homo sapiens,9606,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Azathioprine promotes the reaction [MAPK1 protein binds to TSC2 protein]],affects^binding|decreases^reaction|increases^reaction,23958494
Azathioprine,D001379,446-86-6,MAPK3,5595,protein,Homo sapiens,9606,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Azathioprine promotes the reaction [MAPK3 protein binds to TSC2 protein]],affects^binding|decreases^reaction|increases^reaction,23958494
Azathioprine,D001379,446-86-6,RAC1,5879,protein,Homo sapiens,9606,Azathioprine inhibits the reaction [RAC1 protein binds to STAT3 protein],affects^binding|decreases^reaction,12697733
Azathioprine,D001379,446-86-6,STAT3,6774,protein,Homo sapiens,9606,Azathioprine inhibits the reaction [RAC1 protein binds to STAT3 protein],affects^binding|decreases^reaction,12697733
Azathioprine,D001379,446-86-6,TSC2,7249,protein,Homo sapiens,9606,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one inhibits the reaction [Azathioprine promotes the reaction [MAPK1 protein binds to TSC2 protein]],affects^binding|decreases^reaction|increases^reaction,23958494
AZD3965,C000592351,,SLC16A1,6566,protein,Homo sapiens,9606,AZD3965 binds to and results in increased stability of and results in decreased activity of SLC16A1 protein,affects^binding|decreases^activity|increases^stability,29851333
AZD5991,C000629704,,HUWE1,10075,protein,Homo sapiens,9606,AZD5991 inhibits the reaction [HUWE1 protein binds to USP9X protein],affects^binding|decreases^reaction,36346691
AZD5991,C000629704,,USP9X,8239,protein,Homo sapiens,9606,AZD5991 inhibits the reaction [HUWE1 protein binds to USP9X protein],affects^binding|decreases^reaction,36346691
azelastine,C020976,58581-89-8,HRH1,3269,protein,Homo sapiens,9606,azelastine binds to HRH1 protein,affects^binding,2540229
Azides,D001386,,SOD1,6647,protein,Homo sapiens,9606,Azides promotes the reaction [Copper binds to SOD1 protein],affects^binding|increases^reaction,15620721
